clip_id,source_batch,question,emotion_label,valence_label,audio_path,response_text,ground_truth_label,is_labelled,duration_s
B_1648_fearful_negative,corpusB_2000,Do you think I can pass this test?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1648_fearful_negative.wav,"With dedicated effort and strategy, you can absolutely succeed.",,False,4.32
B_1649_fearful_negative,corpusB_2000,Will I be productive today?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1649_fearful_negative.wav,Focusing on one small thing at a time can help get you started.,,False,3.82
B_1650_fearful_negative,corpusB_2000,Can I make new friends easily?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1650_fearful_negative.wav,"Building new connections is absolutely possible for you, even if it feels difficult sometimes.",,False,5.400625
B_1651_fearful_negative,corpusB_2000,Is learning to code useful for me?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1651_fearful_negative.wav,"Learning to code can provide many valuable opportunities, so it might be worth exploring to build confidence.",,False,6.34
B_1652_fearful_negative,corpusB_2000,Should I take an umbrella today?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1652_fearful_negative.wav,You should definitely check the forecast to be safe.,,False,2.77
B_1653_fearful_negative,corpusB_2000,Is going to the gym a good idea today?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1653_fearful_negative.wav,"It's okay to feel that way, maybe try a relaxed activity instead if you're worried.",,False,4.400625
B_1654_fearful_negative,corpusB_2000,Will networking help me?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1654_fearful_negative.wav,Connecting with others can definitely help you find reassurance and new opportunities.,,False,4.65
B_1655_fearful_negative,corpusB_2000,Am I going to do well in my exam?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1655_fearful_negative.wav,Your preparation efforts can help you succeed.,,False,3.100625
B_1656_fearful_negative,corpusB_2000,Is social media worth my time?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1656_fearful_negative.wav,"It can be, but your well-being comes first, so consider its impact wisely.",,False,4.24
B_1657_fearful_negative,corpusB_2000,Is it worth planning my day?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1657_fearful_negative.wav,Planning your day can provide a helpful sense of control and calm.,,False,3.85
B_1658_fearful_negative,corpusB_2000,Is it worth resolving this conflict?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1658_fearful_negative.wav,"Yes, resolving this conflict might offer peace of mind and security.",,False,4.66
B_1659_fearful_negative,corpusB_2000,Is it worth planning my day?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1659_fearful_negative.wav,Planning your day can provide some structure and comfort during uncertain times.,,False,3.94
B_1660_fearful_negative,corpusB_2000,Is learning to code useful for me?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1660_fearful_negative.wav,"Yes, learning to code can offer you valuable problem-solving skills and new opportunities.",,False,5.600625
B_1661_fearful_negative,corpusB_2000,Is it worth making a to-do list?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1661_fearful_negative.wav,"Yes, making a list can help calm your anxiety by organizing your thoughts.",,False,4.54
B_1662_fearful_negative,corpusB_2000,Should I text my friend today?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1662_fearful_negative.wav,"If you're feeling anxious, a simple, low-pressure text could be a gentle way to check in.",,False,4.93
B_1663_fearful_negative,corpusB_2000,Is it worth setting new goals?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1663_fearful_negative.wav,"Setting new goals can positively empower you to grow, even when it feels hard.",,False,5.0
B_1664_fearful_negative,corpusB_2000,Is it worth taking that online course?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1664_fearful_negative.wav,"If you feel it will truly help you advance, then yes, it could be worthwhile.",,False,4.68
B_1665_fearful_negative,corpusB_2000,Is switching careers realistic for me?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1665_fearful_negative.wav,Switching careers is absolutely achievable with a clear plan and dedicated effort.,,False,3.81
B_1666_fearful_negative,corpusB_2000,Is it a good time to budget?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1666_fearful_negative.wav,Creating a budget is actually a great way to gain control over your finances and ease worries.,,False,4.96
B_1667_fearful_negative,corpusB_2000,Is it worth resolving this conflict?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1667_fearful_negative.wav,Addressing the conflict could prevent future hurt and lead to peace.,,False,3.9
B_1668_fearful_negative,corpusB_2000,Is switching careers realistic for me?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1668_fearful_negative.wav,"Yes, with careful planning and preparation, exploring a new career path is definitely a realistic possibility for you.",,False,6.47
B_1669_fearful_negative,corpusB_2000,Is social media worth my time?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1669_fearful_negative.wav,"Social media can offer connection, but its impact ultimately depends on your personal boundaries and usage.",,False,6.180625
B_1670_fearful_negative,corpusB_2000,Is it worth taking that online course?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1670_fearful_negative.wav,Taking that course could definitely empower you.,,False,2.65
B_1671_fearful_negative,corpusB_2000,Should I wake up early tomorrow?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1671_fearful_negative.wav,Only wake up if it provides comfort and reduces worry.,,False,3.470625
B_1672_fearful_negative,corpusB_2000,Is learning to code useful for me?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1672_fearful_negative.wav,"Yes, learning to code can empower you with valuable skills and new opportunities.",,False,4.48
B_1673_fearful_negative,corpusB_2000,Should I start exercising?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1673_fearful_negative.wav,Gentle exercise can significantly benefit your overall physical and mental health. This is not medical advice or a diagnosis; see a healthcare professional or seek care.,,False,9.78
B_1674_fearful_negative,corpusB_2000,Is it a good time to budget?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1674_fearful_negative.wav,"Yes, creating a budget can actually calm your fears by giving you control over your finances.",,False,5.88
B_1675_fearful_negative,corpusB_2000,Is it worth setting new goals?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1675_fearful_negative.wav,"Yes, setting new goals can provide purpose and a sense of control, which can help calm your fears.",,False,5.58
B_1676_fearful_negative,corpusB_2000,Is it worth taking that online course?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1676_fearful_negative.wav,"If it helps you face your fears and gain confidence, it could be valuable.",,False,4.29
B_1677_fearful_negative,corpusB_2000,Is going to the gym a good idea today?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1677_fearful_negative.wav,"If you're feeling scared about going, maybe a less intimidating home workout would be a better idea today.",,False,5.92
B_1678_fearful_negative,corpusB_2000,Do you think I can get a promotion?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1678_fearful_negative.wav,Your capabilities and contributions definitely show potential for advancement.,,False,4.4
B_1679_fearful_negative,corpusB_2000,Should I try to save more money this month?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1679_fearful_negative.wav,Saving extra money this month could provide some peace of mind.,,False,3.630625
B_1680_fearful_negative,corpusB_2000,Should I start working on my project now?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1680_fearful_negative.wav,"Yes, starting now can help ease anxiety, so take it one step at a time.",,False,4.59
B_1681_fearful_negative,corpusB_2000,Should I study tonight?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1681_fearful_negative.wav,"It might ease your anxiety to prepare, but trust your feelings too.",,False,4.26
B_1682_fearful_negative,corpusB_2000,Can I hit my deadline?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1682_fearful_negative.wav,"It's understandable to feel that way, but focusing on the next step can help you manage it.",,False,5.220625
B_1683_fearful_negative,corpusB_2000,Is it worth setting new goals?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1683_fearful_negative.wav,"Even if things feel uncertain, setting goals can be a valuable way to find direction.",,False,5.12
B_1684_fearful_negative,corpusB_2000,Should I use a calendar for tasks?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1684_fearful_negative.wav,"Yes, using a calendar can really help reduce stress and organize your tasks.",,False,4.22
B_1685_fearful_negative,corpusB_2000,Should I text my friend today?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1685_fearful_negative.wav,"If you're feeling nervous, it might be helpful to reach out if you need support.",,False,3.95
B_1686_fearful_negative,corpusB_2000,Is it worth taking that online course?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1686_fearful_negative.wav,"If the course helps you face your fears or gain knowledge, it might be beneficial.",,False,4.76
B_1687_fearful_negative,corpusB_2000,Is going to the gym a good idea today?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1687_fearful_negative.wav,It can be a great way to relieve stress if you feel up to it.,,False,3.29
B_1688_fearful_negative,corpusB_2000,Am I going to do well in my exam?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1688_fearful_negative.wav,"Your feelings are valid, and focusing on preparation will give you the best chance to succeed.",,False,4.86
B_1689_fearful_negative,corpusB_2000,Can I make new friends easily?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1689_fearful_negative.wav,"Connecting with others is possible, and taking small, comfortable steps can help you build confidence.",,False,5.62
B_1690_fearful_negative,corpusB_2000,Is technology making life better?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1690_fearful_negative.wav,"While technology brings many benefits, it also introduces valid concerns about its impact on our lives.",,False,6.140625
B_1691_fearful_negative,corpusB_2000,Should I text my friend today?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1691_fearful_negative.wav,Reaching out might help you both feel better.,,False,2.31
B_1692_fearful_negative,corpusB_2000,Should I apply for that job?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1692_fearful_negative.wav,"It's completely normal to feel nervous, but if it feels right, go for it!",,False,4.54
B_1693_fearful_negative,corpusB_2000,Will it rain later?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1693_fearful_negative.wav,"I can't tell without knowing your location, but try to stay calm and check a local weather app.",,False,5.800625
B_1694_fearful_negative,corpusB_2000,Should I go for a walk now?,fearful,negative,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/B_1694_fearful_negative.wav,"If you feel scared, please don't go.",,False,2.38
